id,code,label
C18863939,C10036,Farming
C18863940,C10055,Litigation
C18863941,C10055,Litigation
C18863941,C10107,Tithes
C18863941,C10056,Manors
C18863942,C10055,Litigation
C18863943,C10055,Litigation
C18863943,C10107,Tithes
C18863944,C10055,Litigation
C18863945,C10055,Litigation
C18863946,C10055,Litigation
C18863946,C10025,Debt
C18863947,C10055,Litigation
C18863947,C10025,Debt
C18863948,C10055,Litigation
C18863949,C10055,Litigation
C18863949,C10056,Manors
C18863950,C10055,Litigation
C18863950,C10025,Debt
C18863951,C10055,Litigation
C18863951,C10040,Forestry
C18863952,C10055,Litigation
C18863953,C10055,Litigation
C18863954,C10055,Litigation
C18863954,C10025,Debt
C18863955,C10055,Litigation
C18863956,C10055,Litigation
C18863957,C10055,Litigation
C18863958,C10055,Litigation
C18863958,C10025,Debt
C18863959,C10055,Litigation
C18863960,C10055,Litigation
C18863961,C10055,Litigation
C18863961,C10025,Debt
C18863962,C10055,Litigation
C18863963,C10055,Litigation
C18863964,C10055,Litigation
C18863965,C10055,Litigation
C18863966,C10055,Litigation
C18863967,C10055,Litigation
C18863968,C10055,Litigation
C18863968,C10107,Tithes
C18863969,C10055,Litigation
C18863970,C10055,Litigation
C18863971,C10055,Litigation
C18863972,C10055,Litigation
C18863973,C10055,Litigation
C18863974,C10059,Marriage and divorce
C18863974,C10055,Litigation
C18863975,C10055,Litigation
C18863975,C10107,Tithes
C18863975,C10056,Manors
C18863976,C10055,Litigation
C18863976,C10025,Debt
C18863977,C10055,Litigation
C18863978,C10055,Litigation
C18863979,C10055,Litigation
C18863980,C10055,Litigation
C18863981,C10055,Litigation
C18863982,C10055,Litigation
C18863983,C10055,Litigation
C18863984,C10055,Litigation
C18863985,C10055,Litigation
C18863986,C10055,Litigation
C18863987,C10055,Litigation
C18863987,C10056,Manors
C18863988,C10055,Litigation
C18863989,C10055,Litigation
C18863990,C10055,Litigation
C18863990,C10007,Banking
C18863990,C10022,Conveyancing
C18863991,C10055,Litigation
C18863991,C10056,Manors
C18863992,C10055,Litigation
C18863993,C10055,Litigation
C18863993,C10040,Forestry
C18863994,C10055,Litigation
C18863995,C10055,Litigation
C18863996,C10055,Litigation
C18863996,C10107,Tithes
C18863997,C10055,Litigation
C18863998,C10055,Litigation
C18863998,C10025,Debt
C18863999,C10055,Litigation
C18864000,C10055,Litigation
C18864000,C10056,Manors
C18864001,C10055,Litigation
C18864001,C10036,Farming
C18864002,C10055,Litigation
C18864003,C10055,Litigation
C18864003,C10025,Debt
C18864004,C10055,Litigation
C18864004,C10056,Manors
C18864005,C10055,Litigation
C18864006,C10055,Litigation
C18864007,C10055,Litigation
C18864007,C10025,Debt
C18864008,C10055,Litigation
C18864009,C10055,Litigation
C18864010,C10055,Litigation
C18864010,C10007,Banking
C18864010,C10022,Conveyancing
C18864011,C10055,Litigation
C18864011,C10056,Manors
C18864012,C10055,Litigation
C18864013,C10059,Marriage and divorce
C18864013,C10055,Litigation
C18864014,C10055,Litigation
C18864015,C10055,Litigation
C18864015,C10025,Debt
C18864016,C10055,Litigation
C18864016,C10077,Pay and pensions
C18864017,C10055,Litigation
C18864017,C10056,Manors
C18864018,C10055,Litigation
C18864018,C10040,Forestry
C18864019,C10055,Litigation
C18864020,C10055,Litigation
C18887294,C10055,Litigation
C18887295,C10055,Litigation
C18887295,C10056,Manors
C18887296,C10055,Litigation
C18887296,C10025,Debt
C18887297,C10055,Litigation
C18887298,C10055,Litigation
C18887299,C10055,Litigation
C18887300,C10055,Litigation
C18887301,C10055,Litigation
C18887302,C10055,Litigation
C18887303,C10055,Litigation
C18887303,C10007,Banking
C18887303,C10022,Conveyancing
C18887304,C10055,Litigation
C18887305,C10055,Litigation
C18887306,C10055,Litigation
C18887307,C10055,Litigation
C18887307,C10025,Debt
C18887308,C10055,Litigation
C18887309,C10055,Litigation
C18887309,C10056,Manors
C18887310,C10055,Litigation
C18887311,C10055,Litigation
C18887312,C10055,Litigation
C18887313,C10055,Litigation
C18887314,C10055,Litigation
C18887314,C10107,Tithes
C18887315,C10055,Litigation
C18887315,C10025,Debt
C18887316,C10055,Litigation
C18887317,C10055,Litigation
C18887317,C10056,Manors
C18887318,C10055,Litigation
C18887318,C10056,Manors
C18887319,C10055,Litigation
C18887320,C10055,Litigation
C18887321,C10055,Litigation
C18887321,C10007,Banking
C18887321,C10022,Conveyancing
C18887322,C10055,Litigation
C18887323,C10055,Litigation
C18887323,C10025,Debt
C18887323,C10007,Banking
C18887323,C10022,Conveyancing
C18887324,C10055,Litigation
C18887325,C10059,Marriage and divorce
C18887325,C10055,Litigation
C18887326,C10055,Litigation
C18887326,C10056,Manors
C18887327,C10055,Litigation
C18887327,C10056,Manors
C18887327,C10007,Banking
C18887327,C10022,Conveyancing
C18887328,C10055,Litigation
C18887329,C10055,Litigation
C18887329,C10116,Wills and probate
C18887330,C10055,Litigation
C18887330,C10056,Manors
C18887331,C10055,Litigation
C18887332,C10055,Litigation
C18887333,C10055,Litigation
C18887333,C10025,Debt
C18887334,C10055,Litigation
C18887335,C10055,Litigation
C18887335,C10056,Manors
C18887336,C10055,Litigation
C18887337,C10055,Litigation
C18887338,C10055,Litigation
C18887338,C10056,Manors
C18887339,C10055,Litigation
C18887339,C10056,Manors
C18887340,C10055,Litigation
C18887340,C10025,Debt
C18887341,C10055,Litigation
C18887342,C10055,Litigation
C18887343,C10055,Litigation
C18887343,C10056,Manors
C18887344,C10055,Litigation
C18887345,C10055,Litigation
C18887346,C10055,Litigation
C18887347,C10055,Litigation
C18887348,C10055,Litigation
C18887349,C10055,Litigation
C18887350,C10055,Litigation
C18887351,C10055,Litigation
C18887352,C10055,Litigation
C18887353,C10055,Litigation
C18887353,C10025,Debt
C18887354,C10055,Litigation
C18887355,C10055,Litigation
C18887356,C10055,Litigation
C18887357,C10055,Litigation
C18887357,C10056,Manors
C18887358,C10039,Food and drink
C18887358,C10055,Litigation
C18887358,C10025,Debt
C18887359,C10055,Litigation
C18887360,C10055,Litigation
C18887361,C10055,Litigation
C18887362,C10055,Litigation
C18887362,C10056,Manors
C18887363,C10055,Litigation
C18887363,C10025,Debt
C18887364,C10055,Litigation
C18887365,C10055,Litigation
C18887366,C10055,Litigation
C18887367,C10055,Litigation
C18887367,C10107,Tithes
C18887368,C10055,Litigation
C18887368,C10025,Debt
C18887368,C10052,Labour
C18887369,C10055,Litigation
C18887369,C10025,Debt
C18887370,C10055,Litigation
C18887371,C10055,Litigation
C18887371,C10025,Debt
C18887372,C10093,Religions
C18887372,C10055,Litigation
C18887373,C10055,Litigation
C18887374,C10055,Litigation
C18887375,C10055,Litigation
C18887376,C10055,Litigation
C18887377,C10055,Litigation
C18887377,C10025,Debt
C18887378,C10055,Litigation
C18887379,C10055,Litigation
C18887379,C10056,Manors
C18887380,C10055,Litigation
C18887381,C10055,Litigation
C18887382,C10055,Litigation
C18887383,C10059,Marriage and divorce
C18887383,C10055,Litigation
C18887384,C10055,Litigation
C18887385,C10055,Litigation
C18887385,C10119,Nursing
C18887386,C10055,Litigation
C18887387,C10055,Litigation
C18887388,C10023,Crime
C18887388,C10055,Litigation
C18887389,C10055,Litigation
C18887389,C10056,Manors
C18887390,C10055,Litigation
C18887391,C10055,Litigation
C18887391,C10025,Debt
C18887392,C10055,Litigation
C18887393,C10055,Litigation
C18887394,C10055,Litigation
C18887394,C10056,Manors
C18887395,C10055,Litigation
C18887396,C10055,Litigation
C18887397,C10055,Litigation
C18887398,C10055,Litigation
C18887398,C10036,Farming
C18887399,C10055,Litigation
C18887399,C10056,Manors
C18887400,C10055,Litigation
C18887401,C10055,Litigation
C18887402,C10055,Litigation
C18887403,C10055,Litigation
C18887403,C10056,Manors
C18887404,C10055,Litigation
C18887404,C10108,Trade and commerce
C18887405,C10055,Litigation
C18887406,C10055,Litigation
C18887407,C10055,Litigation
C18887407,C10085,Prisons
C18887408,C10055,Litigation
C18887408,C10107,Tithes
C18887409,C10055,Litigation
C18887410,C10055,Litigation
C18887411,C10055,Litigation
C18887412,C10055,Litigation
C18887413,C10055,Litigation
C18887414,C10055,Litigation
C18887415,C10055,Litigation
C18887416,C10055,Litigation
C18887417,C10055,Litigation
C18887418,C10055,Litigation
C18887419,C10023,Crime
C18887419,C10055,Litigation
C18887420,C10023,Crime
C18887420,C10055,Litigation
C18887420,C10107,Tithes
C18887421,C10023,Crime
C18887421,C10055,Litigation
C18887421,C10056,Manors
C18887422,C10055,Litigation
C18887423,C10055,Litigation
C18887423,C10040,Forestry
C18887424,C10023,Crime
C18887424,C10055,Litigation
C18887424,C10052,Labour
C18887425,C10055,Litigation
C18887426,C10055,Litigation
C18887427,C10055,Litigation
C18887428,C10055,Litigation
C18887428,C10056,Manors
C18887429,C10055,Litigation
C18887430,C10055,Litigation
C18887430,C10056,Manors
C18887431,C10055,Litigation
C18887432,C10055,Litigation
C18887433,C10131,Europe and Russia
C18887433,C10055,Litigation
C18887433,C10108,Trade and commerce
C18887434,C10055,Litigation
C18887434,C10036,Farming
C18887435,C10055,Litigation
C18887435,C10056,Manors
C18887436,C10055,Litigation
C18887437,C10093,Religions
C18887437,C10130,Caribbean
C18887437,C10055,Litigation
C18887438,C10023,Crime
C18887438,C10055,Litigation
C18887438,C10022,Conveyancing
C18887439,C10055,Litigation
C18887440,C10055,Litigation
C18887441,C10055,Litigation
C18887442,C10055,Litigation
C18887443,C10055,Litigation
C18887444,C10093,Religions
C18887444,C10055,Litigation
C18887445,C10055,Litigation
C18887446,C10055,Litigation
C18887447,C10055,Litigation
C18887448,C10055,Litigation
C18887448,C10056,Manors
C18893182,C10055,Litigation
C18893183,C10055,Litigation
C18893183,C10025,Debt
C18893184,C10055,Litigation
C18893185,C10055,Litigation
C18893186,C10055,Litigation
C18893187,C10055,Litigation
C18893188,C10055,Litigation
C18893189,C10055,Litigation
C18893190,C10055,Litigation
C18893191,C10055,Litigation
C18893192,C10055,Litigation
C18893193,C10055,Litigation
C18893194,C10055,Litigation
C18893195,C10055,Litigation
C18893196,C10055,Litigation
C18893197,C10055,Litigation
C18893198,C10055,Litigation
C18893199,C10055,Litigation
C18893200,C10055,Litigation
C18893201,C10055,Litigation
C18893202,C10023,Crime
C18893202,C10055,Litigation
C18893203,C10055,Litigation
C18893203,C10056,Manors
C18893204,C10055,Litigation
C18893205,C10055,Litigation
C18893206,C10055,Litigation
C18893207,C10093,Religions
C18893207,C10055,Litigation
C18893207,C10056,Manors
C18893208,C10055,Litigation
C18893209,C10055,Litigation
C18893210,C10059,Marriage and divorce
C18893210,C10055,Litigation
C18893211,C10055,Litigation
C18893211,C10116,Wills and probate
C18893212,C10055,Litigation
C18893212,C10056,Manors
C18893213,C10055,Litigation
C18893214,C10055,Litigation
C18893215,C10055,Litigation
C18893215,C10056,Manors
C18893216,C10055,Litigation
C18893217,C10055,Litigation
C18893218,C10055,Litigation
C18893219,C10055,Litigation
C18893219,C10052,Labour
C18893220,C10055,Litigation
C18893220,C10056,Manors
C18893221,C10093,Religions
C18893221,C10055,Litigation
C18893221,C10077,Pay and pensions
C18893221,C10036,Farming
C18893222,C10059,Marriage and divorce
C18893222,C10055,Litigation
C18893222,C10022,Conveyancing
C18893223,C10055,Litigation
C18893224,C10055,Litigation
C18893224,C10040,Forestry
C18893225,C10055,Litigation
C18893226,C10055,Litigation
C18893227,C10055,Litigation
C18893227,C10056,Manors
C18893228,C10055,Litigation
C18893228,C10056,Manors
C18893229,C10055,Litigation
C18893230,C10055,Litigation
C18893231,C10055,Litigation
C18893231,C10025,Debt
C18893232,C10055,Litigation
C18893232,C10056,Manors
C18893233,C10131,Europe and Russia
C18893233,C10055,Litigation
C18893233,C10025,Debt
C18893234,C10055,Litigation
C18893234,C10022,Conveyancing
C18893235,C10055,Litigation
C18893235,C10040,Forestry
C18893235,C10056,Manors
C18893236,C10059,Marriage and divorce
C18893236,C10055,Litigation
C18893237,C10055,Litigation
C18893238,C10055,Litigation
C18893239,C10055,Litigation
C18893239,C10013,Clothing
C18893240,C10055,Litigation
C18893240,C10056,Manors
C18893241,C10055,Litigation
C18893241,C10116,Wills and probate
C18893242,C10055,Litigation
C18893243,C10055,Litigation
C18893243,C10056,Manors
C18893244,C10055,Litigation
C18893245,C10055,Litigation
C18893246,C10055,Litigation
C18893246,C10022,Conveyancing
C18896988,C10055,Litigation
C18896989,C10055,Litigation
C18896990,C10055,Litigation
C18896990,C10056,Manors
C18896991,C10055,Litigation
C18896991,C10056,Manors
C18896992,C10055,Litigation
C18896993,C10055,Litigation
C18896994,C10055,Litigation
C18896995,C10055,Litigation
C18896995,C10056,Manors
C18896996,C10055,Litigation
C18896997,C10055,Litigation
C18896998,C10055,Litigation
C18896999,C10055,Litigation
C18896999,C10056,Manors
C18897000,C10055,Litigation
C18897001,C10055,Litigation
C18897002,C10055,Litigation
C18897003,C10023,Crime
C18897003,C10055,Litigation
C18897004,C10055,Litigation
C18897004,C10056,Manors
C18897005,C10055,Litigation
C18897006,C10055,Litigation
C18897006,C10007,Banking
C18897006,C10022,Conveyancing
C18897007,C10055,Litigation
C18897007,C10107,Tithes
C18897007,C10056,Manors
C18897008,C10055,Litigation
C18897009,C10055,Litigation
C18897010,C10023,Crime
C18897010,C10055,Litigation
C18897011,C10055,Litigation
C18897012,C10055,Litigation
C18897013,C10055,Litigation
C18897014,C10055,Litigation
C18897014,C10056,Manors
C18897015,C10055,Litigation
C18897016,C10055,Litigation
C18897017,C10055,Litigation
C18897018,C10055,Litigation
C18897018,C10056,Manors
C18897019,C10055,Litigation
C18897019,C10025,Debt
C18897020,C10055,Litigation
C18897021,C10055,Litigation
C18897021,C10036,Farming
C18897022,C10055,Litigation
C18897023,C10023,Crime
C18897023,C10055,Litigation
C18897024,C10055,Litigation
C18897024,C10056,Manors
C18897025,C10055,Litigation
C18897026,C10055,Litigation
C18897027,C10055,Litigation
C18897028,C10055,Litigation
C18897029,C10055,Litigation
C18897030,C10055,Litigation
C18897031,C10055,Litigation
C18897031,C10106,Taxation
C18897032,C10059,Marriage and divorce
C18897032,C10055,Litigation
C18897033,C10055,Litigation
C18897034,C10023,Crime
C18897034,C10055,Litigation
C18897035,C10055,Litigation
C18897035,C10056,Manors
C18897036,C10059,Marriage and divorce
C18897036,C10055,Litigation
C18897037,C10023,Crime
C18897037,C10055,Litigation
C18897038,C10055,Litigation
C18897038,C10056,Manors
C18897039,C10055,Litigation
C18897040,C10055,Litigation
C18897041,C10055,Litigation
C18897041,C10056,Manors
C18897042,C10023,Crime
C18897042,C10055,Litigation
C18897043,C10055,Litigation
C18897043,C10108,Trade and commerce
C18897044,C10055,Litigation
C18897044,C10040,Forestry
C18897045,C10055,Litigation
C18897045,C10007,Banking
C18897045,C10022,Conveyancing
C18897046,C10059,Marriage and divorce
C18897046,C10055,Litigation
C18897046,C10116,Wills and probate
C18897047,C10055,Litigation
C18897047,C10056,Manors
C18897048,C10039,Food and drink
C18897048,C10055,Litigation
C18897048,C10116,Wills and probate
C18897049,C10055,Litigation
C18897050,C10055,Litigation
C18897051,C10059,Marriage and divorce
C18897051,C10055,Litigation
C18897052,C10055,Litigation
C18897052,C10022,Conveyancing
C18897053,C10059,Marriage and divorce
C18897053,C10055,Litigation
C18897054,C10055,Litigation
C18897055,C10055,Litigation
C18897056,C10055,Litigation
C18897057,C10055,Litigation
C18897058,C10055,Litigation
C18897059,C10055,Litigation
C18897060,C10055,Litigation
C18897060,C10056,Manors
C18897061,C10055,Litigation
C18897061,C10108,Trade and commerce
C18897062,C10055,Litigation
C18897063,C10055,Litigation
C18897063,C10108,Trade and commerce
C18897064,C10055,Litigation
C18897065,C10055,Litigation
C18897065,C10056,Manors
C18897066,C10093,Religions
C18897066,C10055,Litigation
C18897067,C10055,Litigation
C18897068,C10055,Litigation
C18897069,C10055,Litigation
C18955763,C10055,Litigation
C18955763,C10056,Manors
C18955764,C10055,Litigation
C18955764,C10108,Trade and commerce
C18955765,C10055,Litigation
C18955765,C10025,Debt
C18955766,C10055,Litigation
C18955767,C10055,Litigation
C18955768,C10055,Litigation
C18955769,C10055,Litigation
C18955770,C10023,Crime
C18955770,C10055,Litigation
C18955771,C10131,Europe and Russia
C18955771,C10055,Litigation
C18955772,C10055,Litigation
C18955773,C10023,Crime
C18955773,C10055,Litigation
C18955774,C10039,Food and drink
C18955774,C10055,Litigation
C18955774,C10108,Trade and commerce
C18955775,C10023,Crime
C18955775,C10055,Litigation
C18955776,C10055,Litigation
C18955776,C10107,Tithes
C18955776,C10077,Pay and pensions
C18955777,C10055,Litigation
C18955777,C10071,Nationality
C18955777,C10012,Children
C18955778,C10055,Litigation
C18955778,C10056,Manors
C18955779,C10055,Litigation
C18955779,C10108,Trade and commerce
C18955780,C10055,Litigation
C18955780,C10077,Pay and pensions
C18955781,C10055,Litigation
C18955782,C10055,Litigation
C18955783,C10055,Litigation
C18955784,C10055,Litigation
C18955784,C10036,Farming
C18955785,C10055,Litigation
C18955786,C10055,Litigation
C18955786,C10116,Wills and probate
C18955787,C10055,Litigation
C18955788,C10055,Litigation
C18955788,C10116,Wills and probate
C18955789,C10055,Litigation
C18955790,C10055,Litigation
C18955791,C10055,Litigation
C18955791,C10056,Manors
C18955792,C10055,Litigation
C18955793,C10055,Litigation
C18955794,C10055,Litigation
C18955795,C10055,Litigation
C18955795,C10056,Manors
C18955796,C10055,Litigation
C18955797,C10055,Litigation
C18955798,C10055,Litigation
C18955798,C10040,Forestry
C18955799,C10055,Litigation
C18955799,C10056,Manors
C18955800,C10055,Litigation
C18955800,C10056,Manors
C18955801,C10055,Litigation
C18955802,C10059,Marriage and divorce
C18955802,C10055,Litigation
C18955803,C10055,Litigation
C18955804,C10055,Litigation
C18955805,C10055,Litigation
C18955805,C10108,Trade and commerce
C18955805,C10116,Wills and probate
C18955806,C10055,Litigation
C18955807,C10055,Litigation
C18955808,C10055,Litigation
C18955809,C10055,Litigation
C18955810,C10059,Marriage and divorce
C18955810,C10055,Litigation
C18955811,C10055,Litigation
C18955812,C10055,Litigation
C19022490,C10055,Litigation
C19022491,C10055,Litigation
C19022491,C10056,Manors
C19022492,C10059,Marriage and divorce
C19022492,C10055,Litigation
C19022493,C10055,Litigation
C19022494,C10055,Litigation
C19022494,C10056,Manors
C19022495,C10055,Litigation
C19022496,C10055,Litigation
C19022497,C10055,Litigation
C19022497,C10108,Trade and commerce
C19022498,C10055,Litigation
C19022499,C10093,Religions
C19022499,C10055,Litigation
C19022499,C10107,Tithes
C19022500,C10093,Religions
C19022500,C10055,Litigation
C19022501,C10055,Litigation
C19022501,C10056,Manors
C19022502,C10093,Religions
C19022502,C10055,Litigation
C19022503,C10055,Litigation
C19022504,C10055,Litigation
C19022505,C10055,Litigation
C19022506,C10055,Litigation
C19022506,C10056,Manors
C19022507,C10055,Litigation
C19022507,C10056,Manors
C19022508,C10055,Litigation
C19022508,C10025,Debt
C19022509,C10055,Litigation
C19022510,C10055,Litigation
C19022511,C10055,Litigation
C19022512,C10055,Litigation
C19022513,C10023,Crime
C19022513,C10055,Litigation
C19022514,C10055,Litigation
C19022515,C10055,Litigation
C19022516,C10055,Litigation
C19022517,C10055,Litigation
C19022518,C10055,Litigation
C19022519,C10023,Crime
C19022519,C10055,Litigation
C19022520,C10055,Litigation
C19022521,C10055,Litigation
C19022522,C10055,Litigation
C19022522,C10107,Tithes
C19022523,C10055,Litigation
C19022524,C10055,Litigation
C19022525,C10055,Litigation
C19022526,C10055,Litigation
C19022527,C10055,Litigation
C19022528,C10055,Litigation
C19022529,C10055,Litigation
C19022530,C10055,Litigation
C19022530,C10056,Manors
C19022531,C10055,Litigation
C19022532,C10055,Litigation
C19022532,C10056,Manors
C19022533,C10055,Litigation
C19022534,C10055,Litigation
C19022535,C10055,Litigation
C19022535,C10040,Forestry
C19022536,C10055,Litigation
C19022537,C10055,Litigation
C19022537,C10056,Manors
C19022538,C10059,Marriage and divorce
C19022538,C10055,Litigation
C19022539,C10055,Litigation
C19022539,C10116,Wills and probate
C19022540,C10055,Litigation
C19030646,C10059,Marriage and divorce
C19030646,C10055,Litigation
C19030646,C10012,Children
C19030647,C10055,Litigation
C19030647,C10056,Manors
C19030648,C10055,Litigation
C19030648,C10025,Debt
C19030648,C10012,Children
C19030649,C10055,Litigation
C19030649,C10036,Farming
C19030650,C10055,Litigation
C19030651,C10055,Litigation
C19030651,C10025,Debt
C19030652,C10055,Litigation
C19030653,C10055,Litigation
C19030654,C10055,Litigation
C19030655,C10055,Litigation
C19030656,C10055,Litigation
C19030657,C10055,Litigation
C19030658,C10055,Litigation
C19030659,C10055,Litigation
C19030660,C10023,Crime
C19030660,C10055,Litigation
C19030661,C10055,Litigation
C19030661,C10022,Conveyancing
C19030662,C10055,Litigation
C19030663,C10055,Litigation
C19030664,C10059,Marriage and divorce
C19030664,C10055,Litigation
C19030665,C10055,Litigation
C19030665,C10056,Manors
C19030666,C10055,Litigation
C19030667,C10055,Litigation
C19030668,C10055,Litigation
C19030669,C10055,Litigation
C19030670,C10055,Litigation
C19030671,C10055,Litigation
C19030671,C10056,Manors
C19030671,C10077,Pay and pensions
C19030672,C10055,Litigation
C19030673,C10055,Litigation
C19030674,C10055,Litigation
C19030675,C10055,Litigation
C19030675,C10025,Debt
C19030676,C10055,Litigation
C19030677,C10055,Litigation
C19030677,C10025,Debt
C19030677,C10012,Children
C19030678,C10055,Litigation
C19030678,C10036,Farming
C19030679,C10055,Litigation
C19030680,C10055,Litigation
C19030680,C10116,Wills and probate
C19030681,C10055,Litigation
C19030682,C10055,Litigation
C19030682,C10056,Manors
C19030683,C10055,Litigation
C19030683,C10107,Tithes
C19030684,C10055,Litigation
C19030685,C10055,Litigation
C19030685,C10056,Manors
C19030686,C10055,Litigation
C19030687,C10055,Litigation
C19030687,C10056,Manors
C19030688,C10055,Litigation
C19030688,C10107,Tithes
C19030689,C10023,Crime
C19030689,C10055,Litigation
C19030690,C10055,Litigation
C19030690,C10056,Manors
C19030691,C10055,Litigation
C19030691,C10056,Manors
C19030692,C10055,Litigation
C19030693,C10055,Litigation
C19030693,C10056,Manors
C19030694,C10055,Litigation
C19030695,C10055,Litigation
C19030695,C10025,Debt
C19030696,C10055,Litigation
C19030697,C10055,Litigation
C19030698,C10055,Litigation
C19030699,C10055,Litigation
C19030699,C10056,Manors
C19030700,C10055,Litigation
C19030701,C10059,Marriage and divorce
C19030701,C10055,Litigation
C19030702,C10055,Litigation
C19030702,C10056,Manors
C19030703,C10038,Fishing
C19030703,C10055,Litigation
C19030703,C10125,Americas
C19030704,C10055,Litigation
C19030705,C10055,Litigation
C19030705,C10077,Pay and pensions
C19030706,C10055,Litigation
C19030706,C10025,Debt
C19030707,C10055,Litigation
C19030708,C10055,Litigation
C19030709,C10039,Food and drink
C19030709,C10055,Litigation
C19030710,C10055,Litigation
C19030710,C10056,Manors
C19030711,C10055,Litigation
C19030712,C10055,Litigation
C19030713,C10055,Litigation
C19271518,C10055,Litigation
C19271519,C10055,Litigation
C19271520,C10055,Litigation
C19271521,C10055,Litigation
C19271522,C10055,Litigation
C19271523,C10055,Litigation
C19271524,C10055,Litigation
C19271524,C10056,Manors
C19271525,C10055,Litigation
C19271525,C10056,Manors
C19271526,C10023,Crime
C19271526,C10055,Litigation
C19271527,C10055,Litigation
C19271528,C10055,Litigation
C19271528,C10056,Manors
C19271529,C10039,Food and drink
C19271529,C10055,Litigation
C19271530,C10055,Litigation
C19271531,C10055,Litigation
C19271531,C10056,Manors
C19271532,C10055,Litigation
C19271533,C10055,Litigation
C19271534,C10055,Litigation
C19271535,C10055,Litigation
C19271536,C10055,Litigation
C19271537,C10055,Litigation
C19271538,C10055,Litigation
C19271539,C10055,Litigation
C19271540,C10055,Litigation
C19271541,C10055,Litigation
C19271542,C10055,Litigation
C19271543,C10055,Litigation
C19271543,C10036,Farming
C19271544,C10055,Litigation
C19271544,C10056,Manors
C19271545,C10055,Litigation
C19271545,C10025,Debt
C19271545,C10077,Pay and pensions
C19271546,C10055,Litigation
C19271547,C10055,Litigation
C19271547,C10056,Manors
C19271548,C10023,Crime
C19271548,C10055,Litigation
C19271549,C10055,Litigation
C19271550,C10055,Litigation
C19271551,C10055,Litigation
C19271552,C10055,Litigation
C19271553,C10055,Litigation
C19271554,C10055,Litigation
C19271555,C10055,Litigation
C19271555,C10056,Manors
C19271556,C10055,Litigation
C19271557,C10055,Litigation
C19271558,C10055,Litigation
C19271559,C10055,Litigation
C19271560,C10055,Litigation
C19271560,C10056,Manors
C19271561,C10055,Litigation
C19271561,C10056,Manors
C19271562,C10055,Litigation
C19271563,C10055,Litigation
C19271563,C10116,Wills and probate
C19271564,C10055,Litigation
C19271565,C10055,Litigation
C19271566,C10055,Litigation
C19271567,C10055,Litigation
C19271568,C10023,Crime
C19271568,C10055,Litigation
C19271568,C10012,Children
C19271569,C10055,Litigation
C19271570,C10055,Litigation
C19271571,C10023,Crime
C19271571,C10055,Litigation
C19271572,C10055,Litigation
C19271573,C10055,Litigation
C19271574,C10059,Marriage and divorce
C19271574,C10039,Food and drink
C19271574,C10055,Litigation
C19271575,C10059,Marriage and divorce
C19271575,C10055,Litigation
C19271576,C10055,Litigation
C19271577,C10055,Litigation
C19271578,C10055,Litigation
C19271579,C10055,Litigation
C19271579,C10036,Farming
C19271580,C10055,Litigation
C19271581,C10055,Litigation
C19271582,C10055,Litigation
C19271583,C10055,Litigation
C19271584,C10055,Litigation
C19271585,C10055,Litigation
C19271586,C10055,Litigation
C19271587,C10055,Litigation
C19271588,C10055,Litigation
C19271589,C10055,Litigation
C19271589,C10056,Manors
C19271590,C10055,Litigation
C19271591,C10055,Litigation
C19271592,C10055,Litigation
C19271592,C10056,Manors
C19271593,C10055,Litigation
C19271594,C10055,Litigation
C19271595,C10055,Litigation
C19271595,C10022,Conveyancing
C19271596,C10055,Litigation
C19271597,C10055,Litigation
C19271598,C10055,Litigation
C19271599,C10059,Marriage and divorce
C19271599,C10131,Europe and Russia
C19271599,C10055,Litigation
C19271600,C10055,Litigation
C19271601,C10055,Litigation
C19271602,C10055,Litigation
C19271602,C10036,Farming
C19271603,C10055,Litigation
C19271604,C10055,Litigation
C19271604,C10012,Children
C19271605,C10059,Marriage and divorce
C19271605,C10055,Litigation
C19271606,C10055,Litigation
C19271607,C10055,Litigation
C19271607,C10108,Trade and commerce
C19271607,C10040,Forestry
C19271608,C10055,Litigation
C19271609,C10055,Litigation
C19271610,C10055,Litigation
C19271611,C10055,Litigation
C19271611,C10036,Farming
C19271612,C10055,Litigation
C19271612,C10056,Manors
C19271613,C10055,Litigation
C19271614,C10055,Litigation
C19271615,C10055,Litigation
C19271616,C10055,Litigation
C19271617,C10055,Litigation
C19271618,C10055,Litigation
C19271618,C10025,Debt
C19271619,C10055,Litigation
C19271619,C10056,Manors
C19271620,C10055,Litigation
C19271621,C10055,Litigation
C19271621,C10036,Farming
C19271622,C10055,Litigation
C19271623,C10055,Litigation
C19271624,C10055,Litigation
C19271624,C10056,Manors
C19271625,C10055,Litigation
C19271626,C10023,Crime
C19271626,C10055,Litigation
C19271627,C10055,Litigation
C19271627,C10052,Labour
C19271628,C10055,Litigation
C19271629,C10055,Litigation
C19271629,C10056,Manors
C19271630,C10055,Litigation
C19271630,C10025,Debt
C19271631,C10055,Litigation
C19271632,C10055,Litigation
C19271633,C10055,Litigation
C19271634,C10055,Litigation
C19271634,C10007,Banking
C19271634,C10022,Conveyancing
C19271635,C10055,Litigation
C19271636,C10055,Litigation
C19271637,C10023,Crime
C19271637,C10055,Litigation
C19271638,C10055,Litigation
C19271639,C10055,Litigation
C19271640,C10055,Litigation
C19271641,C10055,Litigation
C19271641,C10056,Manors
C19271642,C10023,Crime
C19271642,C10055,Litigation
C19271642,C10116,Wills and probate
C19271643,C10055,Litigation
