age,gender,year,deaths
28,male,2005,212
29,female,2005,127
29,male,2005,280
30,female,2005,127
30,male,2005,329
31,female,2005,152
31,male,2005,311
32,female,2005,181
32,male,2005,365
33,female,2005,207
33,male,2005,433
34,female,2005,227
34,male,2005,439
35,female,2005,214
35,male,2005,450
36,female,2005,269
36,male,2005,515
37,female,2005,308
37,male,2005,562
38,female,2005,316
38,male,2005,534
39,female,2005,359
39,male,2005,581
40,female,2005,395
40,male,2005,643
41,female,2005,396
41,male,2005,724
42,female,2005,485
42,male,2005,728
43,female,2005,502
43,male,2005,822
44,female,2005,561
44,male,2005,803
45,female,2005,537
45,male,2005,899
46,female,2005,571
46,male,2005,927
47,female,2005,660
47,male,2005,990
48,female,2005,757
48,male,2005,1109
49,female,2005,794
49,male,2005,1107
50,female,2005,832
50,male,2005,1247
51,female,2005,878
51,male,2005,1363
52,female,2005,982
52,male,2005,1424
53,female,2005,1020
53,male,2005,1462
54,female,2005,1144
54,male,2005,1630
55,female,2005,1252
55,male,2005,1897
56,female,2005,1429
56,male,2005,2048
57,female,2005,1708
57,male,2005,2459
58,female,2005,1856
58,male,2005,2764
59,female,2005,1672
59,male,2005,2578
60,female,2005,1719
60,male,2005,2888
61,female,2005,1956
61,male,2005,2991
62,female,2005,2035
62,male,2005,3169
63,female,2005,2036
63,male,2005,3219
64,female,2005,2134
64,male,2005,3279
65,female,2005,2401
65,male,2005,3647
66,female,2005,2772
66,male,2005,3939
67,female,2005,2932
67,male,2005,4333
68,female,2005,3013
68,male,2005,4555
69,female,2005,3331
69,male,2005,4775
70,female,2005,3486
70,male,2005,5039
71,female,2005,3736
71,male,2005,5556
72,female,2005,4301
72,male,2005,5840
73,female,2005,4628
73,male,2005,6353
74,female,2005,5313
74,male,2005,6982
75,female,2005,5887
75,male,2005,7025
76,female,2005,6389
76,male,2005,7647
77,female,2005,6767
77,male,2005,7918
78,female,2005,7470
78,male,2005,8203
79,female,2005,8194
79,male,2005,8593
80,female,2005,8633
80,male,2005,8702
81,female,2005,9445
81,male,2005,8994
82,female,2005,10058
82,male,2005,8809
83,female,2005,11261
83,male,2005,9227
84,female,2005,12205
84,male,2005,9543
85,female,2005,12407
85,male,2005,8902
86,female,2005,9016
86,male,2005,6191
87,female,2005,8663
87,male,2005,5484
88,female,2005,9604
88,male,2005,5533
89,female,2005,10120
89,male,2005,5461
90,female,2005,9930
90,male,2005,5058
91,female,2005,9620
91,male,2005,4371
92,female,2005,8621
92,male,2005,3531
93,female,2005,7768
93,male,2005,2883
94,female,2005,6439
94,male,2005,2093
95,female,2005,5408
95,male,2005,1622
96,female,2005,4324
96,male,2005,1198
97,female,2005,3357
97,male,2005,832
98,female,2005,2486
98,male,2005,561
99,female,2005,1781
99,male,2005,341
100,female,2005,1179
100,male,2005,227
101,female,2005,871
101,male,2005,124
102,female,2005,550
102,male,2005,67
103,female,2005,333
103,male,2005,30
104,female,2005,173
104,male,2005,17
105,female,2005,220
105,male,2005,21
0,female,2006,1505
0,male,2006,1863
1,female,2006,124
1,male,2006,133
2,female,2006,63
2,male,2006,72
3,female,2006,44
3,male,2006,48
4,female,2006,36
4,male,2006,39
5,female,2006,31
5,male,2006,39
6,female,2006,31
6,male,2006,29
7,female,2006,21
7,male,2006,30
8,female,2006,36
8,male,2006,42
9,female,2006,16
9,male,2006,47
10,female,2006,23
10,male,2006,42
11,female,2006,30
11,male,2006,46
12,female,2006,31
12,male,2006,43
13,female,2006,42
13,male,2006,63
14,female,2006,42
14,male,2006,67
15,female,2006,56
15,male,2006,79
16,female,2006,62
16,male,2006,129
17,female,2006,84
17,male,2006,193
18,female,2006,91
18,male,2006,212
19,female,2006,88
19,male,2006,231
20,female,2006,88
20,male,2006,243
21,female,2006,83
21,male,2006,229
22,female,2006,88
22,male,2006,262
23,female,2006,86
23,male,2006,241
24,female,2006,99
24,male,2006,237
25,female,2006,107
25,male,2006,276
26,female,2006,128
26,male,2006,253
27,female,2006,110
27,male,2006,288
28,female,2006,129
28,male,2006,238
29,female,2006,111
29,male,2006,283
30,female,2006,133
30,male,2006,303
31,female,2006,129
31,male,2006,323
32,female,2006,140
32,male,2006,382
33,female,2006,193
33,male,2006,378
34,female,2006,202
34,male,2006,408
35,female,2006,234
35,male,2006,467
36,female,2006,265
36,male,2006,494
37,female,2006,289
37,male,2006,520
38,female,2006,308
38,male,2006,550
39,female,2006,370
39,male,2006,595
40,female,2006,387
40,male,2006,619
41,female,2006,417
41,male,2006,704
42,female,2006,462
42,male,2006,736
43,female,2006,514
43,male,2006,774
44,female,2006,556
44,male,2006,856
45,female,2006,594
45,male,2006,881
46,female,2006,573
46,male,2006,927
47,female,2006,665
47,male,2006,1010
48,female,2006,762
48,male,2006,1087
49,female,2006,748
49,male,2006,1135
50,female,2006,855
50,male,2006,1207
51,female,2006,840
51,male,2006,1328
52,female,2006,967
52,male,2006,1403
53,female,2006,1022
53,male,2006,1596
54,female,2006,1073
54,male,2006,1682
55,female,2006,1186
55,male,2006,1834
56,female,2006,1409
56,male,2006,2109
57,female,2006,1456
57,male,2006,2298
58,female,2006,1699
58,male,2006,2646
59,female,2006,2039
59,male,2006,2925
60,female,2006,1735
60,male,2006,2777
61,female,2006,1958
61,male,2006,3033
62,female,2006,2100
62,male,2006,3220
63,female,2006,2170
63,male,2006,3362
64,female,2006,2196
64,male,2006,3347
65,female,2006,2191
65,male,2006,3412
66,female,2006,2521
66,male,2006,3824
67,female,2006,2803
67,male,2006,4188
68,female,2006,3127
68,male,2006,4515
69,female,2006,3105
69,male,2006,4647
70,female,2006,3485
70,male,2006,5001
71,female,2006,3748
71,male,2006,5331
72,female,2006,4004
72,male,2006,5604
73,female,2006,4436
73,male,2006,5887
74,female,2006,5082
74,male,2006,6472
75,female,2006,5642
75,male,2006,7010
76,female,2006,6028
76,male,2006,7352
77,female,2006,6559
77,male,2006,7624
78,female,2006,7060
78,male,2006,7845
79,female,2006,7791
79,male,2006,8360
80,female,2006,8253
80,male,2006,8602
81,female,2006,8935
81,male,2006,8539
82,female,2006,9431
82,male,2006,8821
83,female,2006,10230
83,male,2006,8779
84,female,2006,11281
84,male,2006,8980
85,female,2006,12224
85,male,2006,9092
86,female,2006,12180
86,male,2006,8653
87,female,2006,8837
87,male,2006,5577
88,female,2006,8336
88,male,2006,4816
89,female,2006,8907
89,male,2006,4961
90,female,2006,9155
90,male,2006,4714
91,female,2006,9266
91,male,2006,4390
92,female,2006,8582
92,male,2006,3657
93,female,2006,7595
93,male,2006,2936
94,female,2006,6384
94,male,2006,2269
95,female,2006,5297
95,male,2006,1657
96,female,2006,4267
96,male,2006,1198
97,female,2006,3334
97,male,2006,877
98,female,2006,2531
98,male,2006,554
99,female,2006,1722
99,male,2006,323
100,female,2006,1206
100,male,2006,229
101,female,2006,799
101,male,2006,132
102,female,2006,537
102,male,2006,74
103,female,2006,311
103,male,2006,33
104,female,2006,171
104,male,2006,19
105,female,2006,227
105,male,2006,21
0,female,2007,1456
0,male,2007,1889
1,female,2007,99
1,male,2007,141
2,female,2007,57
2,male,2007,95
3,female,2007,49
3,male,2007,56
4,female,2007,30
4,male,2007,47
5,female,2007,27
5,male,2007,37
6,female,2007,27
6,male,2007,37
7,female,2007,25
7,male,2007,30
8,female,2007,19
8,male,2007,41
9,female,2007,23
9,male,2007,37
10,female,2007,40
10,male,2007,20
11,female,2007,31
11,male,2007,37
12,female,2007,41
12,male,2007,43
13,female,2007,36
13,male,2007,59
14,female,2007,44
14,male,2007,67
15,female,2007,43
15,male,2007,96
16,female,2007,65
16,male,2007,116
17,female,2007,83
17,male,2007,173
18,female,2007,85
18,male,2007,193
19,female,2007,81
19,male,2007,219
20,female,2007,75
20,male,2007,229
21,female,2007,99
21,male,2007,252
22,female,2007,89
22,male,2007,241
23,female,2007,83
23,male,2007,243
24,female,2007,107
24,male,2007,253
25,female,2007,88
25,male,2007,255
26,female,2007,113
26,male,2007,280
27,female,2007,94
27,male,2007,269
28,female,2007,116
28,male,2007,294
29,female,2007,132
29,male,2007,262
30,female,2007,130
30,male,2007,298
31,female,2007,126
31,male,2007,322
32,female,2007,165
32,male,2007,370
33,female,2007,179
33,male,2007,382
34,female,2007,217
34,male,2007,406
35,female,2007,236
35,male,2007,461
36,female,2007,229
36,male,2007,487
37,female,2007,276
37,male,2007,498
38,female,2007,311
38,male,2007,526
39,female,2007,355
39,male,2007,607
40,female,2007,422
40,male,2007,646
41,female,2007,441
41,male,2007,656
42,female,2007,476
42,male,2007,804
43,female,2007,523
43,male,2007,773
44,female,2007,518
44,male,2007,806
45,female,2007,614
45,male,2007,885
46,female,2007,599
46,male,2007,911
47,female,2007,666
47,male,2007,954
48,female,2007,746
48,male,2007,1026
49,female,2007,729
49,male,2007,1132
50,female,2007,840
50,male,2007,1156
51,female,2007,861
51,male,2007,1261
52,female,2007,869
52,male,2007,1340
53,female,2007,1026
53,male,2007,1568
54,female,2007,1122
54,male,2007,1660
55,female,2007,1215
55,male,2007,1857
56,female,2007,1290
56,male,2007,2014
57,female,2007,1448
57,male,2007,2098
58,female,2007,1590
58,male,2007,2501
59,female,2007,1832
59,male,2007,2825
60,female,2007,2124
60,male,2007,3065
61,female,2007,2028
61,male,2007,2992
62,female,2007,1996
62,male,2007,3236
63,female,2007,2324
63,male,2007,3371
64,female,2007,2319
64,male,2007,3549
65,female,2007,2248
65,male,2007,3596
66,female,2007,2380
66,male,2007,3597
67,female,2007,2699
67,male,2007,3981
68,female,2007,2885
68,male,2007,4471
69,female,2007,3312
69,male,2007,4793
70,female,2007,3558
70,male,2007,4825
71,female,2007,3709
71,male,2007,5153
72,female,2007,3991
72,male,2007,5541
73,female,2007,4344
73,male,2007,5699
74,female,2007,4777
74,male,2007,6174
75,female,2007,5262
75,male,2007,6782
76,female,2007,6020
76,male,2007,7354
77,female,2007,6544
77,male,2007,7584
78,female,2007,6858
78,male,2007,7774
79,female,2007,7539
79,male,2007,8001
80,female,2007,8193
80,male,2007,8278
81,female,2007,8808
81,male,2007,8682
82,female,2007,9398
82,male,2007,8790
83,female,2007,10065
83,male,2007,8677
84,female,2007,10724
84,male,2007,8651
85,female,2007,11637
85,male,2007,8710
86,female,2007,12527
86,male,2007,8744
87,female,2007,12297
87,male,2007,8119
88,female,2007,8697
88,male,2007,5262
89,female,2007,8161
89,male,2007,4599
90,female,2007,8712
90,male,2007,4681
91,female,2007,8639
91,male,2007,4048
92,female,2007,8650
92,male,2007,3676
93,female,2007,7888
93,male,2007,3023
94,female,2007,6747
94,male,2007,2271
95,female,2007,5641
95,male,2007,1865
96,female,2007,4530
96,male,2007,1309
97,female,2007,3405
97,male,2007,943
98,female,2007,2667
98,male,2007,664
99,female,2007,1953
99,male,2007,412
100,female,2007,1366
100,male,2007,246
101,female,2007,865
101,male,2007,177
102,female,2007,577
102,male,2007,99
103,female,2007,374
103,male,2007,37
104,female,2007,210
104,male,2007,22
105,female,2007,209
105,male,2007,23
0,female,2008,1449
0,male,2008,1920
1,female,2008,109
1,male,2008,124
2,female,2008,66
2,male,2008,62
3,female,2008,53
3,male,2008,56
4,female,2008,42
4,male,2008,42
5,female,2008,29
5,male,2008,46
6,female,2008,27
6,male,2008,31
7,female,2008,23
7,male,2008,33
8,female,2008,26
8,male,2008,37
9,female,2008,32
9,male,2008,33
10,female,2008,23
10,male,2008,38
11,female,2008,28
11,male,2008,31
12,female,2008,25
12,male,2008,31
13,female,2008,36
13,male,2008,40
14,female,2008,28
14,male,2008,50
15,female,2008,49
15,male,2008,72
16,female,2008,47
16,male,2008,122
17,female,2008,71
17,male,2008,174
18,female,2008,90
18,male,2008,198
19,female,2008,94
19,male,2008,213
20,female,2008,86
20,male,2008,266
21,female,2008,94
21,male,2008,222
22,female,2008,92
22,male,2008,245
23,female,2008,92
23,male,2008,264
24,female,2008,94
24,male,2008,258
25,female,2008,98
25,male,2008,236
26,female,2008,120
26,male,2008,287
27,female,2008,111
27,male,2008,277
28,female,2008,120
28,male,2008,303
29,female,2008,137
29,male,2008,287
30,female,2008,134
30,male,2008,289
31,female,2008,140
31,male,2008,307
32,female,2008,171
32,male,2008,300
33,female,2008,198
33,male,2008,378
34,female,2008,216
34,male,2008,424
35,female,2008,215
35,male,2008,496
36,female,2008,224
36,male,2008,468
37,female,2008,289
37,male,2008,498
38,female,2008,325
38,male,2008,600
39,female,2008,358
39,male,2008,581
40,female,2008,393
40,male,2008,659
41,female,2008,440
41,male,2008,742
42,female,2008,472
42,male,2008,727
43,female,2008,532
43,male,2008,823
44,female,2008,563
44,male,2008,825
45,female,2008,597
45,male,2008,929
46,female,2008,675
46,male,2008,975
47,female,2008,659
47,male,2008,1072
48,female,2008,727
48,male,2008,1065
49,female,2008,744
49,male,2008,1159
50,female,2008,907
50,male,2008,1297
51,female,2008,939
51,male,2008,1322
52,female,2008,915
52,male,2008,1360
53,female,2008,961
53,male,2008,1455
54,female,2008,1167
54,male,2008,1635
55,female,2008,1178
55,male,2008,1778
56,female,2008,1230
56,male,2008,1875
57,female,2008,1345
57,male,2008,2095
58,female,2008,1499
58,male,2008,2227
59,female,2008,1803
59,male,2008,2608
60,female,2008,2055
60,male,2008,2997
61,female,2008,2380
61,male,2008,3364
62,female,2008,2047
62,male,2008,3108
63,female,2008,2211
63,male,2008,3439
64,female,2008,2439
64,male,2008,3602
65,female,2008,2499
65,male,2008,3714
66,female,2008,2392
66,male,2008,3689
67,female,2008,2568
67,male,2008,3729
68,female,2008,2913
68,male,2008,4346
69,female,2008,3198
69,male,2008,4688
70,female,2008,3492
70,male,2008,4981
71,female,2008,3692
71,male,2008,5290
72,female,2008,4004
72,male,2008,5562
73,female,2008,4441
73,male,2008,5963
74,female,2008,4684
74,male,2008,5900
75,female,2008,5054
75,male,2008,6506
76,female,2008,5782
76,male,2008,7015
77,female,2008,6327
77,male,2008,7517
78,female,2008,6956
78,male,2008,7772
79,female,2008,7445
79,male,2008,8210
80,female,2008,8040
80,male,2008,8236
81,female,2008,8771
81,male,2008,8635
82,female,2008,9222
82,male,2008,8631
83,female,2008,9817
83,male,2008,8586
84,female,2008,10413
84,male,2008,8691
85,female,2008,11024
85,male,2008,8491
86,female,2008,11694
86,male,2008,8671
87,female,2008,12668
87,male,2008,8262
88,female,2008,12730
88,male,2008,7699
89,female,2008,8836
89,male,2008,4943
90,female,2008,7878
90,male,2008,4215
91,female,2008,8510
91,male,2008,4165
92,female,2008,8388
92,male,2008,3615
93,female,2008,7941
93,male,2008,3123
94,female,2008,7096
94,male,2008,2469
95,female,2008,5891
95,male,2008,1949
96,female,2008,4698
96,male,2008,1489
97,female,2008,3603
97,male,2008,1049
98,female,2008,2878
98,male,2008,642
99,female,2008,2072
99,male,2008,444
100,female,2008,1463
100,male,2008,283
101,female,2008,929
101,male,2008,156
102,female,2008,622
102,male,2008,101
103,female,2008,403
103,male,2008,53
104,female,2008,232
104,male,2008,34
105,female,2008,271
105,male,2008,23
0,female,2009,1456
0,male,2009,1856
1,female,2009,84
1,male,2009,112
2,female,2009,63
2,male,2009,65
3,female,2009,50
3,male,2009,37
4,female,2009,43
4,male,2009,31
5,female,2009,35
5,male,2009,39
6,female,2009,24
6,male,2009,28
7,female,2009,21
7,male,2009,22
8,female,2009,19
8,male,2009,33
9,female,2009,33
9,male,2009,25
10,female,2009,24
10,male,2009,28
11,female,2009,32
11,male,2009,33
12,female,2009,32
12,male,2009,36
13,female,2009,35
13,male,2009,48
14,female,2009,42
14,male,2009,50
15,female,2009,48
15,male,2009,92
16,female,2009,61
16,male,2009,95
17,female,2009,60
17,male,2009,165
18,female,2009,80
18,male,2009,206
19,female,2009,79
19,male,2009,220
20,female,2009,86
20,male,2009,210
21,female,2009,93
21,male,2009,241
22,female,2009,74
22,male,2009,208
23,female,2009,94
23,male,2009,230
24,female,2009,82
24,male,2009,232
25,female,2009,111
25,male,2009,248
26,female,2009,109
26,male,2009,277
27,female,2009,108
27,male,2009,252
28,female,2009,131
28,male,2009,302
29,female,2009,142
29,male,2009,292
30,female,2009,135
30,male,2009,325
31,female,2009,147
31,male,2009,273
32,female,2009,147
32,male,2009,313
33,female,2009,159
33,male,2009,323
34,female,2009,206
34,male,2009,369
35,female,2009,219
35,male,2009,447
36,female,2009,221
36,male,2009,449
37,female,2009,269
37,male,2009,512
38,female,2009,307
38,male,2009,578
39,female,2009,323
39,male,2009,600
40,female,2009,406
40,male,2009,693
41,female,2009,411
41,male,2009,717
42,female,2009,436
42,male,2009,776
43,female,2009,494
43,male,2009,819
44,female,2009,563
44,male,2009,882
45,female,2009,633
45,male,2009,956
46,female,2009,630
46,male,2009,996
47,female,2009,651
47,male,2009,986
48,female,2009,698
48,male,2009,1054
49,female,2009,755
49,male,2009,1124
50,female,2009,844
50,male,2009,1177
51,female,2009,760
51,male,2009,1338
52,female,2009,945
52,male,2009,1375
53,female,2009,995
53,male,2009,1477
54,female,2009,1088
54,male,2009,1492
55,female,2009,1170
55,male,2009,1781
56,female,2009,1269
56,male,2009,1883
57,female,2009,1308
57,male,2009,1978
58,female,2009,1445
58,male,2009,2276
59,female,2009,1672
59,male,2009,2488
60,female,2009,1818
60,male,2009,2810
61,female,2009,2107
61,male,2009,3170
62,female,2009,2390
62,male,2009,3493
63,female,2009,2226
63,male,2009,3238
64,female,2009,2341
64,male,2009,3490
65,female,2009,2436
65,male,2009,3636
66,female,2009,2643
66,male,2009,3849
67,female,2009,2532
67,male,2009,3820
68,female,2009,2661
68,male,2009,3983
69,female,2009,2952
69,male,2009,4458
70,female,2009,3405
70,male,2009,4665
71,female,2009,3583
71,male,2009,5143
72,female,2009,3793
72,male,2009,5478
73,female,2009,4143
73,male,2009,5724
74,female,2009,4595
74,male,2009,5992
75,female,2009,4739
75,male,2009,6206
76,female,2009,5253
76,male,2009,6744
77,female,2009,5838
77,male,2009,7086
78,female,2009,6501
78,male,2009,7461
79,female,2009,7170
79,male,2009,7813
80,female,2009,7722
80,male,2009,8193
81,female,2009,8002
81,male,2009,8178
82,female,2009,8595
82,male,2009,8460
83,female,2009,9344
83,male,2009,8474
84,female,2009,9692
84,male,2009,8453
85,female,2009,10115
85,male,2009,8233
86,female,2009,10755
86,male,2009,7949
87,female,2009,11383
87,male,2009,8078
88,female,2009,11999
88,male,2009,7656
89,female,2009,11477
89,male,2009,6826
90,female,2009,7913
90,male,2009,4321
91,female,2009,7153
91,male,2009,3623
92,female,2009,7540
92,male,2009,3449
93,female,2009,7033
93,male,2009,2991
94,female,2009,6563
94,male,2009,2539
95,female,2009,5770
95,male,2009,2035
96,female,2009,4584
96,male,2009,1453
97,female,2009,3475
97,male,2009,1006
98,female,2009,2663
98,male,2009,662
99,female,2009,1927
99,male,2009,428
100,female,2009,1364
100,male,2009,255
101,female,2009,1016
101,male,2009,166
102,female,2009,598
102,male,2009,92
103,female,2009,346
103,male,2009,58
104,female,2009,202
104,male,2009,26
105,female,2009,272
105,male,2009,29
0,female,2010,1420
0,male,2010,1720
1,female,2010,107
1,male,2010,118
2,female,2010,43
2,male,2010,66
3,female,2010,46
3,male,2010,51
4,female,2010,33
4,male,2010,36
5,female,2010,26
5,male,2010,35
6,female,2010,27
6,male,2010,31
7,female,2010,26
7,male,2010,21
8,female,2010,34
8,male,2010,34
9,female,2010,22
9,male,2010,36
10,female,2010,22
10,male,2010,28
11,female,2010,21
11,male,2010,34
12,female,2010,29
12,male,2010,38
13,female,2010,26
13,male,2010,35
14,female,2010,49
14,male,2010,45
15,female,2010,51
15,male,2010,57
16,female,2010,57
16,male,2010,76
17,female,2010,78
17,male,2010,129
18,female,2010,76
18,male,2010,182
19,female,2010,80
19,male,2010,157
20,female,2010,75
20,male,2010,198
21,female,2010,59
21,male,2010,229
22,female,2010,68
22,male,2010,211
23,female,2010,95
23,male,2010,237
24,female,2010,97
24,male,2010,227
25,female,2010,97
25,male,2010,223
26,female,2010,102
26,male,2010,221
27,female,2010,126
27,male,2010,237
28,female,2010,140
28,male,2010,239
29,female,2010,112
29,male,2010,288
30,female,2010,156
30,male,2010,311
31,female,2010,132
31,male,2010,305
32,female,2010,162
32,male,2010,315
33,female,2010,158
33,male,2010,299
34,female,2010,164
34,male,2010,354
35,female,2010,209
35,male,2010,343
36,female,2010,248
36,male,2010,384
37,female,2010,295
37,male,2010,456
38,female,2010,312
38,male,2010,546
39,female,2010,299
39,male,2010,589
40,female,2010,361
40,male,2010,615
41,female,2010,428
41,male,2010,665
42,female,2010,434
42,male,2010,693
43,female,2010,491
43,male,2010,754
44,female,2010,545
44,male,2010,932
45,female,2010,566
45,male,2010,963
46,female,2010,615
46,male,2010,951
47,female,2010,681
47,male,2010,996
48,female,2010,719
48,male,2010,1065
49,female,2010,770
49,male,2010,1135
50,female,2010,797
50,male,2010,1184
51,female,2010,902
51,male,2010,1292
52,female,2010,998
52,male,2010,1436
53,female,2010,1008
53,male,2010,1449
54,female,2010,1102
54,male,2010,1533
55,female,2010,1106
55,male,2010,1661
56,female,2010,1242
56,male,2010,1934
57,female,2010,1373
57,male,2010,1988
58,female,2010,1478
58,male,2010,2126
59,female,2010,1545
59,male,2010,2334
60,female,2010,1761
60,male,2010,2672
61,female,2010,1989
61,male,2010,2925
62,female,2010,2219
62,male,2010,3386
63,female,2010,2539
63,male,2010,3860
64,female,2010,2278
64,male,2010,3491
65,female,2010,2434
65,male,2010,3674
66,female,2010,2637
66,male,2010,3991
67,female,2010,2649
67,male,2010,4070
68,female,2010,2726
68,male,2010,4092
69,female,2010,2901
69,male,2010,4179
70,female,2010,3321
70,male,2010,4624
71,female,2010,3557
71,male,2010,5018
72,female,2010,3841
72,male,2010,5477
73,female,2010,4178
73,male,2010,5741
74,female,2010,4455
74,male,2010,5994
75,female,2010,4766
75,male,2010,6300
76,female,2010,5160
76,male,2010,6480
77,female,2010,5679
77,male,2010,6886
78,female,2010,6362
78,male,2010,7489
79,female,2010,7048
79,male,2010,7675
80,female,2010,7557
80,male,2010,8042
81,female,2010,8011
81,male,2010,8296
82,female,2010,8541
82,male,2010,8223
83,female,2010,9139
83,male,2010,8243
84,female,2010,9760
84,male,2010,8427
85,female,2010,10207
85,male,2010,8338
86,female,2010,10510
86,male,2010,7960
87,female,2010,10826
87,male,2010,7699
88,female,2010,11433
88,male,2010,7358
89,female,2010,11886
89,male,2010,7267
90,female,2010,11518
90,male,2010,6202
91,female,2010,7629
91,male,2010,3813
92,female,2010,6780
92,male,2010,3114
93,female,2010,6800
93,male,2010,2917
94,female,2010,6429
94,male,2010,2626
95,female,2010,5647
95,male,2010,2046
96,female,2010,4809
96,male,2010,1518
97,female,2010,3845
97,male,2010,1045
98,female,2010,2797
98,male,2010,766
99,female,2010,2032
99,male,2010,447
100,female,2010,1492
100,male,2010,326
101,female,2010,1043
101,male,2010,193
102,female,2010,680
102,male,2010,88
103,female,2010,434
103,male,2010,48
104,female,2010,231
104,male,2010,23
105,female,2010,250
105,male,2010,20
0,female,2011,1309
0,male,2011,1845
1,female,2011,106
1,male,2011,127
2,female,2011,56
2,male,2011,73
3,female,2011,38
3,male,2011,41
4,female,2011,34
4,male,2011,37
5,female,2011,24
5,male,2011,40
6,female,2011,25
6,male,2011,30
7,female,2011,15
7,male,2011,27
8,female,2011,15
8,male,2011,31
9,female,2011,18
9,male,2011,34
10,female,2011,12
10,male,2011,29
11,female,2011,27
11,male,2011,24
12,female,2011,30
12,male,2011,35
13,female,2011,25
13,male,2011,29
14,female,2011,31
14,male,2011,46
15,female,2011,31
15,male,2011,60
16,female,2011,40
16,male,2011,84
17,female,2011,57
17,male,2011,115
18,female,2011,62
18,male,2011,139
19,female,2011,72
19,male,2011,159
20,female,2011,67
20,male,2011,193
21,female,2011,86
21,male,2011,196
22,female,2011,87
22,male,2011,208
23,female,2011,92
23,male,2011,180
24,female,2011,93
24,male,2011,181
25,female,2011,102
25,male,2011,224
26,female,2011,104
26,male,2011,214
27,female,2011,133
27,male,2011,213
28,female,2011,114
28,male,2011,258
29,female,2011,114
29,male,2011,256
30,female,2011,143
30,male,2011,275
31,female,2011,164
31,male,2011,292
32,female,2011,172
32,male,2011,278
33,female,2011,168
33,male,2011,285
34,female,2011,177
34,male,2011,323
35,female,2011,205
35,male,2011,336
36,female,2011,214
36,male,2011,399
37,female,2011,232
37,male,2011,455
38,female,2011,271
38,male,2011,487
39,female,2011,297
39,male,2011,520
40,female,2011,353
40,male,2011,589
41,female,2011,404
41,male,2011,626
42,female,2011,434
42,male,2011,741
43,female,2011,495
43,male,2011,720
44,female,2011,515
44,male,2011,838
45,female,2011,575
45,male,2011,885
46,female,2011,676
46,male,2011,965
47,female,2011,627
47,male,2011,950
48,female,2011,715
48,male,2011,1088
49,female,2011,776
49,male,2011,1117
50,female,2011,828
50,male,2011,1158
51,female,2011,884
51,male,2011,1251
52,female,2011,948
52,male,2011,1404
53,female,2011,987
53,male,2011,1533
54,female,2011,1089
54,male,2011,1532
55,female,2011,1086
55,male,2011,1663
56,female,2011,1182
56,male,2011,1799
57,female,2011,1326
57,male,2011,1915
58,female,2011,1323
58,male,2011,2177
59,female,2011,1563
59,male,2011,2172
60,female,2011,1698
60,male,2011,2475
61,female,2011,1851
61,male,2011,2687
62,female,2011,2058
62,male,2011,3075
63,female,2011,2372
63,male,2011,3533
64,female,2011,2757
64,male,2011,3996
65,female,2011,2443
65,male,2011,3570
66,female,2011,2630
66,male,2011,3918
67,female,2011,2834
67,male,2011,4091
68,female,2011,2911
68,male,2011,4158
69,female,2011,2902
69,male,2011,4130
70,female,2011,3087
70,male,2011,4479
71,female,2011,3395
71,male,2011,4983
72,female,2011,3904
72,male,2011,5314
73,female,2011,3954
73,male,2011,5501
74,female,2011,4387
74,male,2011,6000
75,female,2011,4699
75,male,2011,5992
76,female,2011,5062
76,male,2011,6503
77,female,2011,5457
77,male,2011,6540
78,female,2011,5973
78,male,2011,6868
79,female,2011,6578
79,male,2011,7563
80,female,2011,7352
80,male,2011,7927
81,female,2011,7789
81,male,2011,8061
82,female,2011,8338
82,male,2011,8244
83,female,2011,8812
83,male,2011,8196
84,female,2011,9191
84,male,2011,8277
85,female,2011,9613
85,male,2011,8214
86,female,2011,10117
86,male,2011,7752
87,female,2011,10350
87,male,2011,7535
88,female,2011,10641
88,male,2011,7188
89,female,2011,10922
89,male,2011,6935
90,female,2011,11345
90,male,2011,6546
91,female,2011,10492
91,male,2011,5595
92,female,2011,6969
92,male,2011,3268
93,female,2011,5911
93,male,2011,2696
94,female,2011,5838
94,male,2011,2309
95,female,2011,5547
95,male,2011,1917
96,female,2011,4654
96,male,2011,1546
97,female,2011,3838
97,male,2011,1162
98,female,2011,2924
98,male,2011,765
99,female,2011,2129
99,male,2011,522
100,female,2011,1482
100,male,2011,297
101,female,2011,1042
101,male,2011,201
102,female,2011,648
102,male,2011,106
103,female,2011,426
103,male,2011,56
104,female,2011,246
104,male,2011,37
105,female,2011,291
105,male,2011,31
0,female,2012,1310
0,male,2012,1730
1,female,2012,91
1,male,2012,126
2,female,2012,39
2,male,2012,67
3,female,2012,41
3,male,2012,40
4,female,2012,32
4,male,2012,40
5,female,2012,34
5,male,2012,37
6,female,2012,31
6,male,2012,31
7,female,2012,25
7,male,2012,24
8,female,2012,20
8,male,2012,32
9,female,2012,20
9,male,2012,24
10,female,2012,23
10,male,2012,27
11,female,2012,16
11,male,2012,35
12,female,2012,30
12,male,2012,35
13,female,2012,28
13,male,2012,36
14,female,2012,31
14,male,2012,39
15,female,2012,39
15,male,2012,49
16,female,2012,37
16,male,2012,61
17,female,2012,55
17,male,2012,114
18,female,2012,53
18,male,2012,181
19,female,2012,67
19,male,2012,159
20,female,2012,79
20,male,2012,173
21,female,2012,81
21,male,2012,173
22,female,2012,66
22,male,2012,183
23,female,2012,80
23,male,2012,212
24,female,2012,82
